# Sensor Via Cristoforo Gandino, Milan, Italy (Citizen Science project sensor.community/32399)
# https://aqicn.org/station/@196504/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2021-03-13T00:00:00.000Z,10.48,62.85,25.69,16.82,32.72,9.836,138
2021-03-14T00:00:00.000Z,0.1,76.22,1.83,0.79,12.5,9.509,244
2021-03-15T00:00:00.000Z,0.1,41.4,1.2,0.7,1.8,3.99,215
2021-03-16T00:00:00.000Z,0.1,50.65,0.6,0.3,1.17,4.958,230
2021-03-17T00:00:00.000Z,0.2,69.72,1.14,0.8,1.8,5.491,254
2021-03-18T00:00:00.000Z,2.2,5.45,3.35,2.8,3.5,0.868,10
2021-03-19T00:00:00.000Z,2.63,44.35,5.03,3.87,7.53,6.257,157
2021-03-20T00:00:00.000Z,3.5,120.68,7.7,5.56,12.07,10.409,232
2021-03-21T00:00:00.000Z,2.72,204.6,4.84,3.87,6.1,13.825,212
2021-03-22T00:00:00.000Z,3.83,51.1,7.64,5.69,10.68,4.771,228
2021-03-23T00:00:00.000Z,2.29,70.78,6.84,4.32,8.32,6.23,298
2021-03-24T00:00:00.000Z,4.15,47,13.35,9.4,16,5.332,182
2021-03-25T00:00:00.000Z,4.59,205.75,10.13,6.6,25.42,21.251,206
2021-03-26T00:00:00.000Z,4.82,36.4,9.15,8.26,19.05,7.657,165
2021-03-27T00:00:00.000Z,3.45,39.97,9.77,6.68,15.99,6.477,153
2021-03-28T00:00:00.000Z,3.72,45.28,7.06,5.53,9.5,6.771,116
2021-03-29T00:00:00.000Z,3.97,32.45,8.09,5.92,16.52,6.689,192
2021-03-30T00:00:00.000Z,21.23,102.82,33.72,28.85,39.72,8.477,218
2021-03-31T00:00:00.000Z,19.35,94.28,36,27.27,45.9,11.581,195
2021-04-01T00:00:00.000Z,1.3,79.13,23.6,4.41,33.92,15.877,176
2021-04-02T00:00:00.000Z,1.17,39.65,3.18,2.15,4.82,3.615,198
2021-04-03T00:00:00.000Z,1.9,12.68,3.46,2.97,5.03,2.422,210
2021-04-04T00:00:00.000Z,1.1,23.65,2.27,1.8,2.78,1.8,203
2021-04-05T00:00:00.000Z,1.4,101.57,2.33,2.1,3.72,8.423,139
2021-04-06T00:00:00.000Z,0.5,71.45,1.6,1.12,2.22,5.829,234
2021-04-07T00:00:00.000Z,0.4,32.22,1.65,1.01,3.51,3.163,165
2021-04-08T00:00:00.000Z,0.93,27.63,2.04,1.6,2.97,2.889,191
2021-04-09T00:00:00.000Z,0.7,30.02,4.2,1.98,5.25,3.507,187
2021-04-10T00:00:00.000Z,0.8,12.1,1.63,1.3,3.15,2.378,171
2021-04-11T00:00:00.000Z,1.1,32.65,4.53,2.73,12.28,5.757,104
2021-04-12T00:00:00.000Z,0.68,99.2,3.2,1.42,8.61,11.504,81
2021-04-13T00:00:00.000Z,0.4,15.5,4.65,2.04,7.28,3.185,123
2021-04-14T00:00:00.000Z,4.15,12.2,6.56,5.2,7.55,1.433,122
2021-04-15T00:00:00.000Z,1.12,11.7,5.3,3.99,6.4,2.106,96
2021-04-16T00:00:00.000Z,4.03,17.32,7.95,5.8,8.4,2.129,70
2021-04-18T00:00:00.000Z,6.5,15.5,13.28,11.23,14.21,2.142,72
2021-04-19T00:00:00.000Z,8.55,122.25,16.01,13.08,17.36,9.968,128
2021-04-20T00:00:00.000Z,2.27,153.93,9.09,4.7,17.55,17.664,120
2021-04-21T00:00:00.000Z,2.92,76.2,4.8,4.22,6.13,8.673,114
2021-04-22T00:00:00.000Z,8.19,139.8,16.25,12.55,22.22,12.969,117
2021-04-23T00:00:00.000Z,9.19,34.33,17.63,13.45,24.92,7.377,108
2021-04-24T00:00:00.000Z,6.8,32.29,15.68,14.3,20.42,4.717,127
2021-04-25T00:00:00.000Z,1.92,66.25,15.98,7.1,17.77,7.38,162
2021-04-26T00:00:00.000Z,1.95,28.35,14.8,11.4,16.95,4.584,134
2021-04-27T00:00:00.000Z,8.43,32.53,13.48,11.75,15.48,3.244,128
2021-04-28T00:00:00.000Z,12.52,103.15,26.03,18.27,32.95,10.664,126
2021-04-29T00:00:00.000Z,15.75,51.9,33.97,29.85,41.65,9.411,115
2021-04-30T00:00:00.000Z,3.4,229.32,6.28,5.47,12.48,23.343,102
2021-05-01T00:00:00.000Z,1.48,152.94,10.24,8.28,13.55,23.404,132
2021-05-02T00:00:00.000Z,0.2,57.88,1.64,0.7,3.56,9.007,132
2021-05-03T00:00:00.000Z,0.5,7.65,1.4,1,2.35,1.658,122
2021-05-04T00:00:00.000Z,1.1,71.05,2.95,2.2,5.18,12.293,110
2021-05-05T00:00:00.000Z,2.1,91.75,3.63,2.72,4.43,11.497,119
2021-05-06T00:00:00.000Z,2.47,67.88,4.47,3.75,5.8,6.107,114
2021-05-07T00:00:00.000Z,0.4,33.54,3.8,1.14,6.49,4.869,121
2021-05-08T00:00:00.000Z,0.3,12.73,1.4,1,3.55,2.102,123
2021-05-09T00:00:00.000Z,1.92,26.25,3.65,2.88,6.22,3.122,139
2021-05-10T00:00:00.000Z,2.9,51.92,5.25,3.97,11.13,8.537,130
2021-05-11T00:00:00.000Z,0.6,10.27,3.67,2.19,4.65,1.757,121
2021-05-12T00:00:00.000Z,0.1,167.77,2.6,1.6,3.85,15.465,115
2021-05-13T00:00:00.000Z,0.3,20.13,0.93,0.69,1.58,1.985,145
2021-05-14T00:00:00.000Z,0.4,35.72,4.18,1.25,8.1,5.08,132
2021-05-15T00:00:00.000Z,0.6,40.08,2.35,1.42,10.84,6.031,144
2021-05-16T00:00:00.000Z,1.2,14.32,2.33,1.85,3.86,2.881,152
2021-05-17T00:00:00.000Z,0.2,7.15,0.8,0.56,1.95,1.746,131
2021-05-18T00:00:00.000Z,0.25,14.3,1.5,0.73,2.2,1.845,111
2021-05-19T00:00:00.000Z,0.3,12.77,1.04,0.6,2.4,1.587,146
2021-05-20T00:00:00.000Z,0.1,24.6,1.77,0.56,2.35,2.895,153
2021-05-21T00:00:00.000Z,0.43,151.88,1.73,0.88,3.15,16.588,139
2021-05-22T00:00:00.000Z,0.73,23.77,2.2,1.6,4.09,2.484,118
2021-05-23T00:00:00.000Z,0.4,50.22,2.68,1.38,8.25,5.973,166
2021-05-24T00:00:00.000Z,0.9,12.95,2.45,1.8,3.64,3.02,148
2021-05-25T00:00:00.000Z,0.38,52.35,8.99,2.37,16.36,7.646,160
2021-05-26T00:00:00.000Z,1.2,64.68,3.14,2.52,5.35,7.193,158
2021-05-27T00:00:00.000Z,1,11.2,2.1,1.7,2.7,1.291,150
2021-05-28T00:00:00.000Z,1.5,13.07,6.2,2.78,9.88,3.358,157
2021-05-29T00:00:00.000Z,1.73,14.45,4.93,2.42,7.96,3.422,132
2021-05-30T00:00:00.000Z,0.7,3.92,1.67,1.3,2.27,0.879,166
2021-05-31T00:00:00.000Z,1.1,39.33,3.46,2.15,4.43,3.697,128
2021-06-01T00:00:00.000Z,2.8,91.65,7.85,6.78,8.98,6.781,164
2021-06-02T00:00:00.000Z,1.1,10.7,4.65,3.18,5.88,2.027,137
2021-06-03T00:00:00.000Z,1.05,20.85,3.5,1.72,8.48,5.878,141
2021-06-04T00:00:00.000Z,0.88,9.73,1.95,1.53,2.74,1.583,149
2021-06-05T00:00:00.000Z,1.3,17.55,2.2,1.88,2.62,1.853,156
2021-06-06T00:00:00.000Z,0.82,27.42,2.27,1.63,4.09,2.927,179
2021-06-07T00:00:00.000Z,2.4,29.08,7.78,5.8,10.52,3.784,320
2021-06-08T00:00:00.000Z,3.1,15.35,6.5,5.3,7.93,1.967,233
2021-06-09T00:00:00.000Z,1.6,49,9,3.67,12.68,5.702,259
2021-06-10T00:00:00.000Z,1.65,27.75,9.35,3.5,12.65,5.632,174
2021-06-11T00:00:00.000Z,3.35,21.52,14.38,9.69,15.93,4.972,177
2021-06-12T00:00:00.000Z,3.1,77.43,9.46,5.32,14.07,8.409,158
2021-06-13T00:00:00.000Z,0.73,23.27,3.94,1.9,10.67,4.817,160
2021-06-14T00:00:00.000Z,2.6,23.13,5.79,4.93,15.45,6.198,194
2021-06-15T00:00:00.000Z,1.73,15.23,2.94,2.6,4.26,2.521,188
2021-06-16T00:00:00.000Z,7.9,22.17,13.23,10.6,15.35,3.365,165
2021-06-17T00:00:00.000Z,3.47,124.95,13.3,10.18,15.13,8.914,235
2021-06-18T00:00:00.000Z,1.7,10.68,3.7,2.95,4.15,1.131,239
2021-06-19T00:00:00.000Z,1.52,59.78,2.65,2.37,3.37,5.017,277
2021-06-20T00:00:00.000Z,1.85,14.73,4.03,3.08,4.7,1.384,303
2021-06-21T00:00:00.000Z,2.8,34,4.7,4.18,5.4,3.073,262
2021-06-22T00:00:00.000Z,1.2,130.94,2.91,2.4,4.13,11.722,228
2021-06-23T00:00:00.000Z,0.95,87.72,2.9,1.8,3.54,8.763,281
2021-06-24T00:00:00.000Z,0.6,13.27,2.46,1.39,3.46,1.535,260
2021-06-25T00:00:00.000Z,0.4,41.05,0.9,0.75,1.17,2.788,297
2021-06-26T00:00:00.000Z,0.4,49.08,1.2,0.9,2.7,3.044,311
2021-06-27T00:00:00.000Z,0.7,22.17,2.22,1.42,3.15,1.789,299
2021-06-28T00:00:00.000Z,0.75,17.85,1.95,1.4,2.62,1.505,285
2021-06-29T00:00:00.000Z,0.9,17.27,2,1.5,2.45,1.427,311
2021-06-30T00:00:00.000Z,0.4,21.88,2.2,1.67,3.17,1.717,294
2021-07-01T00:00:00.000Z,0.2,45.72,1.85,1.12,2.54,3.166,261
2021-07-02T00:00:00.000Z,0.55,11.18,1.85,1.4,2.19,1.12,245
2021-07-03T00:00:00.000Z,1.25,9.5,3.67,2.58,4.43,1.322,330
2021-07-04T00:00:00.000Z,1.9,16.75,5.84,3.33,8.15,3.411,318
2021-07-05T00:00:00.000Z,0.4,22.73,2.47,1.5,3.83,2.342,258
2021-07-06T00:00:00.000Z,0.8,74.18,2.16,1.52,2.63,5.083,296
2021-07-07T00:00:00.000Z,1.45,17.85,3.75,2.31,9.27,4.094,265
2021-07-08T00:00:00.000Z,0.25,191,2.9,1.85,7.57,16.673,282
2021-07-09T00:00:00.000Z,0,263.95,0.52,0.3,2.38,18.791,327
2021-07-10T00:00:00.000Z,0.35,31.1,1.6,1.14,2.2,2.3,267
2021-07-11T00:00:00.000Z,0.4,26.48,1.17,0.8,2.52,2.631,351
2021-07-12T00:00:00.000Z,1.8,54.05,3.34,2.7,4.28,3.575,258
2021-07-13T00:00:00.000Z,0.8,12.85,3.35,2.27,9.6,3.782,238
2021-07-14T00:00:00.000Z,1.1,22.4,2.15,1.58,3.1,2.216,250
2021-07-15T00:00:00.000Z,1.12,19.25,2.65,2,3.3,1.854,299
2021-07-16T00:00:00.000Z,0.1,14.1,3.2,1.54,4.21,1.715,261
2021-07-17T00:00:00.000Z,0.4,15.77,2.31,1.38,3.65,2.723,326
2021-07-18T00:00:00.000Z,0.7,31.5,9.32,2.6,15.5,7.243,275
2021-07-19T00:00:00.000Z,1.85,6.38,3.4,2.97,4.05,0.872,246
2021-07-20T00:00:00.000Z,1.75,35.08,4.5,3.2,5.72,3.019,261
2021-07-21T00:00:00.000Z,2.29,16.23,5.17,4.57,5.82,2.287,288
2021-07-22T00:00:00.000Z,5.78,12.95,8.13,7.53,8.75,1.214,247
2021-07-23T00:00:00.000Z,4.03,20.32,7.68,6.29,9.35,3.657,293
2021-07-24T00:00:00.000Z,5.88,28.9,12.07,10.57,16.05,5.119,283
2021-07-25T00:00:00.000Z,2.29,28.8,9.3,4.84,17.57,6.363,311
2021-07-26T00:00:00.000Z,1.2,31.65,5.4,2.9,6.45,3.879,327
2021-07-27T00:00:00.000Z,4.28,18.32,7.47,6.07,9.3,2.714,347
2021-07-28T00:00:00.000Z,3.3,16.45,7.85,6.32,10.85,3.284,331
2021-07-29T00:00:00.000Z,3.38,27.75,5.95,4.3,7.35,3.229,298
2021-07-30T00:00:00.000Z,3.95,12.82,8.13,6.5,9.44,2.041,240
2021-07-31T00:00:00.000Z,1.55,53.65,6.43,4.32,8.25,3.927,255
2021-08-01T00:00:00.000Z,0.9,16.38,2.78,2.21,3.46,1.382,245
2021-08-02T00:00:00.000Z,1.2,7.7,2.72,2,3.96,1.258,244
2021-08-03T00:00:00.000Z,1.12,58.38,3.24,2.35,4.4,4.989,254
2021-08-04T00:00:00.000Z,1.58,14.23,3.72,2.4,10.32,3.881,219
2021-08-05T00:00:00.000Z,0.4,24.27,1.7,1.27,2.45,2.402,252
2021-08-06T00:00:00.000Z,1.52,118.88,2.63,2.29,2.95,6.612,315
2021-08-07T00:00:00.000Z,1.9,466.48,2.7,2.49,3.3,25.876,321
2021-08-08T00:00:00.000Z,1.05,11.85,2.34,1.73,3.08,1.334,294
2021-08-09T00:00:00.000Z,0.95,7.95,1.67,1.48,1.98,0.605,232
2021-08-10T00:00:00.000Z,1.85,15.95,3.72,3.35,4.28,1.396,303
2021-08-11T00:00:00.000Z,3.42,20.77,5.5,4.79,6.5,2.073,229
2021-08-12T00:00:00.000Z,3.72,89.95,5.05,4.57,5.72,7.634,273
2021-08-13T00:00:00.000Z,3.5,26.1,6.05,5.09,7.07,3.905,535
2021-08-14T00:00:00.000Z,3.63,28.23,4.8,4.5,6.05,1.526,448
2021-08-15T00:00:00.000Z,4.55,12.88,7.45,6.6,8.15,1.284,463
2021-08-16T00:00:00.000Z,1.1,10.02,6.15,3.88,6.95,1.985,515
2021-08-17T00:00:00.000Z,0.88,19.75,1.55,1.3,1.95,1.816,538
2021-08-18T00:00:00.000Z,0.9,48.03,1.6,1.33,1.9,3.527,452
2021-08-19T00:00:00.000Z,1.33,3.8,2.02,1.83,2.27,0.378,330
2021-08-23T00:00:00.000Z,2.17,18.85,3.05,2.76,3.61,1.975,69
2021-08-24T00:00:00.000Z,0.6,10.48,1.9,1.55,2.42,0.963,478
2021-08-25T00:00:00.000Z,0.5,10.93,1.08,0.8,1.6,0.932,329
2021-09-25T00:00:00.000Z,20.02,286.38,27.06,24.75,30,18.455,276
2021-09-26T00:00:00.000Z,8.8,206.25,26.78,21,32.22,11.578,550
2021-09-27T00:00:00.000Z,9.23,194.48,22.55,14.27,32.34,14.467,460
2021-09-28T00:00:00.000Z,14.3,430.92,34.1,26.8,40.38,20.582,565
2021-09-29T00:00:00.000Z,3.28,291.39,6.93,5.35,11.9,18.338,562
2021-09-30T00:00:00.000Z,2.1,58.08,6.5,5.18,10.65,5.158,555
2021-10-01T00:00:00.000Z,1.17,27.42,2.42,1.9,4.26,2.582,537
2021-10-02T00:00:00.000Z,3.33,18.64,8.9,7.38,10.4,3.396,555
2021-10-03T00:00:00.000Z,3.03,578.65,14.15,10.62,15.51,31.23,569
2021-10-04T00:00:00.000Z,3.22,114.9,15.32,8.02,17.77,8.047,555
2021-10-05T00:00:00.000Z,0.9,142.35,6.2,2.04,11.9,7.592,574
2021-10-06T00:00:00.000Z,0.28,235.45,2.5,1,5.92,14.606,564
2021-10-07T00:00:00.000Z,0.1,347.85,3.6,2.54,5.05,17.764,563
2021-10-08T00:00:00.000Z,1.12,281.67,4.53,3.45,6.78,13.48,560
2021-10-09T00:00:00.000Z,3.7,374.63,5.25,4.53,6.63,21.102,566
2021-10-10T00:00:00.000Z,4.3,65.97,7.24,6.32,9.55,4.091,578
2021-10-11T00:00:00.000Z,5.43,127.1,14.35,11.82,17.3,8.973,577
2021-10-12T00:00:00.000Z,9.55,101.05,15.49,12.75,17.95,5.535,574
2021-10-13T00:00:00.000Z,10.48,145.32,22.42,19.1,24.77,7.797,556
2021-10-14T00:00:00.000Z,2,157.38,6.75,5.32,9.75,10.314,557
2021-10-15T00:00:00.000Z,7.63,146.97,18.48,10.18,24.1,10.435,567
2021-10-16T00:00:00.000Z,21.75,116.03,32.03,25.88,36.97,9.536,573
2021-10-17T00:00:00.000Z,13.63,130.02,27.5,24.51,29.77,7.811,569
2021-10-18T00:00:00.000Z,19.02,249.38,27.99,25.08,36.95,14.355,558
2021-10-19T00:00:00.000Z,34.79,109.72,52.42,41.85,68.75,14.351,582
2021-10-20T00:00:00.000Z,31.73,180.38,46.5,41.2,54.67,10.77,559
2021-10-21T00:00:00.000Z,4.9,102.95,14.15,7.48,27.72,14.616,573
2021-10-22T00:00:00.000Z,13.95,197,24.98,19.63,29.45,12.394,565
2021-10-23T00:00:00.000Z,19.95,121.78,45.75,35.72,59.13,15.627,557
2021-10-24T00:00:00.000Z,2.45,64.06,7.7,4.72,13.15,12.106,566
2021-10-25T00:00:00.000Z,3.88,66.25,9.51,7.09,12.51,5.924,564
2021-10-26T00:00:00.000Z,15.35,148.94,20.88,18.7,27.05,9.358,555
2021-10-27T00:00:00.000Z,7.03,159.9,24.58,21.15,26.85,9.403,539
2021-10-28T00:00:00.000Z,14.75,160,21.57,18.88,36.65,14.374,524
2021-12-20T00:00:00.000Z,5.68,46.63,37.04,30.17,39.11,8.984,261
2021-12-21T00:00:00.000Z,22.1,82.47,38.22,32.08,45.25,8.831,551
2021-12-22T00:00:00.000Z,18.8,79.88,31.67,26.55,34.29,8.473,526
2021-12-23T00:00:00.000Z,22.2,62.85,33.2,29.55,41.13,7.115,515
2021-12-24T00:00:00.000Z,17.23,232.02,44.15,32.67,51.33,14.388,522
2021-12-25T00:00:00.000Z,25,90.3,45.3,38.5,50.88,8.53,517
2021-12-26T00:00:00.000Z,28.08,70.97,41.42,37.94,45.13,5.749,545
2021-12-27T00:00:00.000Z,36.85,441.63,56.83,52.45,60.92,18.381,552
2021-12-28T00:00:00.000Z,41.55,82.07,56.27,47.97,61.33,7.585,546
2021-12-29T00:00:00.000Z,16.7,67.65,30.65,27.1,37.45,7.248,555
2021-12-30T00:00:00.000Z,24.08,225.7,38.92,31.63,47.45,15.387,534
2021-12-31T00:00:00.000Z,24,415.3,34.75,29.13,47.55,29.345,559
2022-01-01T00:00:00.000Z,12.05,167.65,31.42,20.63,42.2,28.624,546
2022-01-02T00:00:00.000Z,14.88,79.9,38,25.2,42.17,10.719,540
2022-01-03T00:00:00.000Z,12.75,51.7,24.22,15.75,29.83,8.332,554
2022-01-04T00:00:00.000Z,6.32,79.88,36.38,14.6,41.47,15.232,562
2022-01-05T00:00:00.000Z,0.77,89.03,23.6,12.18,29.08,13.235,523
2022-01-06T00:00:00.000Z,0.55,34.88,4.93,1.73,8.63,5.226,566
2022-01-07T00:00:00.000Z,2.85,65.75,8.88,6.2,12.85,5.069,563
2022-01-08T00:00:00.000Z,8.94,47.83,22.28,15.35,36.33,10.684,530
2022-01-09T00:00:00.000Z,28.98,374.73,37.1,34.58,39.72,15.289,525
2022-01-10T00:00:00.000Z,30.95,105.63,48.24,43.33,55.58,10.276,532
2022-01-11T00:00:00.000Z,4.93,47.05,25.4,14.32,31.42,9.865,510
2022-01-12T00:00:00.000Z,8.55,101.7,14.82,12.8,17.35,5.855,559
2022-01-13T00:00:00.000Z,15.98,38.63,28.7,24.77,30.63,4.525,546
2022-01-14T00:00:00.000Z,11.52,52.63,24.23,20,27.75,5.165,535
2022-01-15T00:00:00.000Z,16.8,61.8,26.5,23.09,30.45,4.814,552
2022-01-16T00:00:00.000Z,19.8,66.5,32.03,29.2,34.02,4.816,553
2022-01-17T00:00:00.000Z,3.42,46.92,24.98,13.9,29.13,8.721,562
2022-01-18T00:00:00.000Z,15.65,116.95,57.92,35.38,67.93,19.797,555
2022-01-19T00:00:00.000Z,42.72,116.47,53.16,47.99,59.53,7.526,536
2022-01-20T00:00:00.000Z,57.35,92.72,70.34,65.61,73.95,5.896,568
2022-01-21T00:00:00.000Z,45.63,97.5,58.34,52.69,70.9,11.782,528
2022-01-22T00:00:00.000Z,29.17,109.65,52,35.92,60.88,12.782,542
2022-01-23T00:00:00.000Z,34.08,625.91,58.72,47.58,61.55,28.684,546
2022-01-24T00:00:00.000Z,48.75,292.25,61.17,57.45,66.56,12.036,542
2022-01-25T00:00:00.000Z,34.58,118.68,58.92,49.19,63.33,10.128,529
2022-01-26T00:00:00.000Z,41.2,159.65,59.23,49.08,67.75,10.804,516
2022-01-27T00:00:00.000Z,32.25,73.55,41.35,38.63,46.59,7.818,552
2022-01-28T00:00:00.000Z,0.35,85.05,30.35,25.5,36.42,10.27,562
2022-01-29T00:00:00.000Z,22.67,215.98,38.33,34.17,43.3,10.666,554
2022-01-30T00:00:00.000Z,6.93,68.7,20.48,10.8,29,15.166,567
2022-01-31T00:00:00.000Z,0.45,74.95,47.55,3.17,52.3,22.464,558
2022-02-01T00:00:00.000Z,0.17,55.17,1.25,0.73,2.85,3.868,534
2022-02-02T00:00:00.000Z,0.3,37.28,4.67,2.15,6.97,3.846,534
2022-02-03T00:00:00.000Z,1.88,27.55,10.87,6.88,14.09,4.305,512
2022-02-04T00:00:00.000Z,4.2,23.63,6.81,5.7,8.94,4.989,318
2022-03-19T00:00:00.000Z,10.3,22.85,15.15,12.18,17.55,3,299
2022-03-20T00:00:00.000Z,9.88,37.15,17.64,13.98,18.87,3.37,548
2022-03-21T00:00:00.000Z,9.19,34.33,14.7,12.59,17.98,3.975,544
2022-03-22T00:00:00.000Z,10.27,129.57,21.23,13.98,25.38,9.022,573
2022-03-23T00:00:00.000Z,7.45,96.7,25.16,14.79,31.44,9.266,556
2022-03-24T00:00:00.000Z,4.09,108.9,20.75,9.8,25.81,9.966,549
2022-03-25T00:00:00.000Z,4.72,52.7,11.3,7.43,14.95,5.375,567
2022-03-26T00:00:00.000Z,8.73,193.13,19.42,11.95,25.85,13.239,567
2022-03-27T00:00:00.000Z,18.5,57.67,38.22,29.58,46.5,9.903,556
2022-03-28T00:00:00.000Z,12.8,50.53,30.95,20.5,34.17,7.9,403
2022-07-29T00:00:00.000Z,12.45,20.6,17.52,15.3,18.5,2.163,58
2022-07-30T00:00:00.000Z,0.55,23.45,3.05,1.7,12.4,6.082,575
2022-07-31T00:00:00.000Z,0.6,23.25,1.35,1.05,2.17,1.958,580
